Query_ID	Doc_ID	Rank	Score
145	956	16	5.374434953246228
145	520	17	5.357404157568454
145	42	18	5.347427305414843
145	251	19	5.237171643757317
145	1119	20	4.800584727477222
146	1045	1	9.313524283039161
146	955	2	9.263558430728697
146	839	3	7.357369266558275
146	763	4	6.80321402381537
146	928	5	6.658876240307035
146	1175	6	6.252452759021747
146	730	7	6.245833910776772
146	1046	8	6.05315106490676
146	838	9	5.8491620227738785
146	1051	10	5.11139533948636
146	1178	11	5.002609837548439
146	641	12	5.0000168492522805
146	1363	13	4.862557628527152
146	840	14	4.816833120442291
146	740	15	4.69068397505145
146	1176	16	4.539105396517719
146	1047	17	4.522376737897655
146	826	18	4.410865012917143
146	1177	19	4.292907711048045
146	1130	20	4.261410609541269
147	956	1	15.681178925458608
147	1050	2	13.915069266498305
147	1049	3	7.717222703466003
147	1119	4	6.501851800255066
147	843	5	6.129725147930225
147	1392	6	6.1114652095050515
147	1358	7	5.855983853563849
147	1128	8	5.639200208781237
147	1387	9	5.613557705651957
147	889	10	5.4480190335454
147	1357	11	5.283702631977572
147	852	12	5.2548529693909485
147	1145	13	5.063184476960684
147	1127	14	5.014754141064726
147	1171	15	5.00603566095577
147	844	16	4.96017252902934
147	845	17	4.722962955025235
147	826	18	4.676790339358943
147	863	19	4.654156022009896
147	1126	20	4.617935394962441
148	956	1	8.95430449637793
148	1048	2	8.191315417421187
148	1126	3	7.468919922259869
148	1050	4	6.089315532903025
148	1051	5	5.5834065058886715
148	763	6	5.46342158387994
148	739	7	5.448902552583142
148	826	8	5.2276214422101805
148	838	9	5.205877637863049
148	827	10	5.2054459666576856
148	1118	11	5.202412382149785
148	761	12	5.117378493411894
148	926	13	4.7147137733504785
148	928	14	4.6882473157812905
148	822	15	4.628702495143159
148	1178	16	4.458997442892914
148	1127	17	4.444472026601624
148	1122	18	4.332922911119797
148	951	19	4.280206220637653
148	1121	20	4.111427786881626
149	1051	1	6.954420874345042
149	930	2	6.639372657170575
149	926	3	5.68728149233229
149	826	4	5.38721194093079
149	1070	5	5.217680248119042
149	931	6	4.607496658075996
149	1059	7	4.556126125983077
149	1058	8	4.257067001377129
149	1360	9	4.255463522626223
149	1053	10	4.173731742246723
149	937	11	4.1703274724542565
149	1041	12	4.150384220832851
149	739	13	4.118708576564189
149	928	14	4.091226455835129
149	1363	15	4.031877763765674
149	802	16	3.9878364628004386
149	633	17	3.9839240363763686
149	934	18	3.902481544048858
149	1118	19	3.8936966732210907
149	851	20	3.880413989912337
150	1062	1	10.673749522585048
150	1075	2	10.344264306396129
150	1074	3	10.07606278132159
150	1202	4	6.8693204097897915
150	924	5	6.695004075644862
150	970	6	6.422583434875789
150	923	7	6.350874522705281
150	1239	8	6.271467534730556
150	696	9	6.232837522616711
150	1243	10	6.1109351644608365
150	991	11	6.020367763509082
150	188	12	5.8259129922529
150	799	13	5.803935975587904
150	993	14	5.71996079993796
150	252	15	5.717762811380837
150	179	16	5.6298333788558566
150	232	17	5.604999008685257
150	814	18	5.493555101451489
150	124	19	5.490814210382757
150	1259	20	5.437911914236987
151	924	1	5.099660058076637
151	783	2	4.986570509908732
151	433	3	4.722486986773469
151	1246	4	4.674102596125484
151	52	5	4.672932351300272
151	251	6	4.646586266086794
151	101	7	4.490889539599339
151	1248	8	4.4488742419971254
151	781	9	4.29619107109784
151	1262	10	4.295749127818985
151	432	11	4.166923415744368
151	1362	12	4.163347024516662
151	222	13	4.0773293625532565
151	676	14	4.070848597793992
151	1266	15	4.041889610858615
151	677	16	4.0297249884624025
151	1386	17	4.016577264793129
151	1185	18	3.854078740927984
151	206	19	3.6828332028852673
151	498	20	3.66009737258909
152	671	1	6.688420750998928
152	42	2	6.289990770401399
152	1225	3	5.72076098162262
152	1362	4	5.679884207281905
152	94	5	5.5476441859654555
152	1076	6	5.35900619018877
152	80	7	5.3226019969316205
152	346	8	5.074863708170504
152	36	9	4.938482154465672
152	547	10	4.768473742633939
152	364	11	4.712271460254267
152	1062	12	4.676110741529824
152	1079	13	4.579000898486814
152	311	14	4.510414242911905
152	1382	15	4.456322261741952
152	1074	16	4.405683717068785
152	191	17	4.398974957065632
152	1248	18	4.397626247029129
152	917	19	4.372548233987525
152	255	20	4.359419438193077
153	1063	1	9.307150491110066
153	1082	2	5.669812128248106
153	1085	3	5.628009379198497
153	1081	4	5.576492421225671
153	329	5	5.035661171937032
153	393	6	4.897864601049063
153	394	7	4.574472094631488
153	117	8	4.461188858852385
153	149	9	4.291444698709684
153	323	10	4.153419572633206
153	349	11	4.1179059427247875
153	1391	12	4.046085066413248
153	1394	13	3.9621404480362497
153	666	14	3.8965354042048688
153	281	15	3.7478777002939063
153	228	16	3.6966780845128584
153	128	17	3.6205961130914655
153	171	18	3.5203058264564184
153	613	19	3.452891726631673
153	1078	20	3.432058527151985
154	1088	1	10.90824029605251
154	1054	2	7.566219630647988
154	1086	3	7.443520611108187
154	1055	4	7.127464260867263
154	111	5	6.985768643082124
154	367	6	5.881919171382248
154	1063	7	5.171819025918815
154	777	8	5.070865486763583
154	1087	9	5.0381937217314565
154	827	10	4.755517549631949
154	1262	11	4.736776891392502
154	159	12	4.662354386620935
154	1362	13	4.655216254260397
154	863	14	4.55761091717993
154	1389	15	4.388752784330727
154	349	16	4.322758362817749
154	785	17	4.257668128932863
154	479	18	4.107178954943151
154	1061	19	4.088401120168627
154	1121	20	3.97006702135304
155	1101	1	5.3560265925246595
155	804	2	5.207178901469792
155	810	3	3.8479383084078593
155	1065	4	3.6935544707868484
155	553	5	3.497800867436086
155	1279	6	3.424781713695979
155	1226	7	3.085944731911191
155	1099	8	3.0615093429324256
155	1097	9	2.990966458511224
155	968	10	2.987479993226822
155	1299	11	2.9428315197553907
155	806	12	2.6838346751724123
155	1100	13	2.6539761416318917
155	82	14	2.6266945431520226
155	1089	15	2.609793115114828
155	1170	16	2.6086987682844573
155	1270	17	2.466567842468172
155	1096	18	2.4509041000424086
155	598	19	2.405194900751871
155	904	20	2.382729616031123
156	1097	1	6.735922516166032
156	1096	2	6.693733052424746
156	553	3	6.073150308180492
156	1065	4	6.035484542755504
156	1098	5	5.218809820499831
156	1099	6	5.18717478798385
156	1279	7	4.68802163139193
156	1100	8	4.523207035144513
156	761	9	3.826749706321235
156	1302	10	3.685464262172779
156	534	11	3.6608722724872744
156	1117	12	3.5093643623367305
156	82	13	3.4122369282455676
156	204	14	3.3030784650936926
156	1015	15	3.2080937628922763
156	251	16	3.1477042036437535
156	818	17	3.0526901198462606
156	274	18	3.008859888810679
156	1160	19	2.99679497913193
156	906	20	2.9664558652957975
157	1006	1	11.652432573266637
157	160	2	9.141205388496887
157	456	3	9.081215276562872
157	1393	4	8.981197051324262
157	498	5	8.734992776439835
157	556	6	8.326192494926012
157	493	7	8.323076863206966
157	626	8	8.315836504397032
157	318	9	8.256359164701756
157	369	10	7.98434958687388
157	25	11	7.8173542600838255
157	1204	12	7.671303849805103
157	544	13	7.398317319919465
157	1356	14	7.195733011147396
157	294	15	7.03422044294307
157	993	16	6.988642658923156
157	1002	17	6.963103201621876
157	372	18	6.934688946850096
157	1274	19	6.816097022217385
157	657	20	6.815857000737037
158	302	1	5.215537597118175
158	552	2	4.325711185653968
158	949	3	4.218206782884578
158	328	4	4.000846719088194
158	236	5	3.919398763706581
158	262	6	3.663436736124342
158	1230	7	3.593346006192971
158	1269	8	3.5769638612799772
158	1199	9	3.572340688911704
158	82	10	3.562898825568616
158	982	11	3.556125747101145
158	691	12	3.4814290261090433
158	1010	13	3.42716802183298
158	1335	14	3.4074847924113665
158	1072	15	3.344559447011111
158	283	16	3.299589047940577
158	259	17	3.2643953430939563
158	481	18	3.2492122656423827
158	1298	19	3.1817406752079584
158	876	20	3.156578076110456
159	1066	1	10.540693809648582
159	1197	2	7.74077737779135
159	1112	3	6.548850637605121
159	1259	4	6.534995882837272
159	801	5	5.7975559433582555
159	846	6	5.235579138163583
159	52	7	5.186615367994583
159	716	8	5.018983259071025
159	42	9	4.964765137648786
159	1339	10	4.939905814369594
159	899	11	4.912458012190804
159	25	12	4.871364529800755
159	1321	13	4.800449046334845
159	723	14	4.719531983873535
159	1293	15	4.643596639795467
159	969	16	4.628326278820649
159	432	17	4.579005167812902
159	895	18	4.449263780509949
159	100	19	4.410465800902779
159	1035	20	4.354043700899304
160	1071	1	15.144662418638527
160	885	2	11.617946459165273
160	1134	3	11.226276136610737
160	769	4	10.22239769859643
160	1051	5	10.003925815289854
160	830	6	9.820425135101562
160	890	7	9.42060136952394
160	740	8	9.201009095190956
160	1012	9	8.885395649002168
160	846	10	8.474894688977137
160	739	11	8.42835292512026
160	894	12	8.287296703278376
160	1145	13	8.233088189487164
160	763	14	8.222464124566118
160	765	15	8.186024684075326
160	887	16	7.968153994979441
160	1126	17	7.730259111490791
160	926	18	7.619355639376984
160	889	19	7.594886603878784
160	1059	20	7.43251948815189
161	1386	1	13.326236135596055
161	54	2	11.202321020417857
161	1185	3	10.557987932028077
161	55	4	9.823114071093022
161	145	5	9.606829259832436
161	460	6	9.599300929274554
161	1192	7	9.294358412121836
161	406	8	8.992918592320427
161	366	9	8.85928472500114
161	784	10	8.805081621200197
161	135	11	8.777852857257823
161	435	12	8.694583975948976
161	1182	13	8.508305491034514
161	348	14	8.482236717292993
161	365	15	8.407550588774004
161	329	16	8.358510749242717
161	364	17	8.321003868438632
161	1281	18	8.288034348022206
161	283	19	8.22044649071435
161	306	20	8.148251153601466
162	55	1	10.422445238970106
162	460	2	10.320608501123154
162	1386	3	9.511520036775515
162	366	4	9.003703727540483
162	135	5	8.94451716024121
162	1109	6	8.801816941486013
162	62	7	8.736033780606359
162	489	8	8.722858138272768
162	292	9	8.584065525913676
162	559	10	8.535294261937182
162	348	11	8.44433181906183
162	461	12	8.413258552042862
162	365	13	8.401730447098354
162	364	14	8.348377830421382
162	1185	15	8.340742888542842
162	54	16	8.125444713918563
162	1383	17	8.099469019051492
162	145	18	8.060812205526677
162	562	19	8.04275611268821
162	72	20	8.015492663141076
163	492	1	12.914459043288689
163	232	2	10.110740554070723
163	56	3	9.224169925735188
163	57	4	8.74384011477798
163	124	5	8.01076927175324
163	37	6	7.8645954741537984
163	1231	7	7.79624075736842
163	434	8	7.493591028088276
163	973	9	7.334207498439251
163	373	10	7.136230120326778
163	1311	11	7.047238835576007
163	1040	12	6.802862556863477
163	27	13	6.512391333313808
163	1186	14	6.331882547985075
163	25	15	6.304876346331586
163	1307	16	6.250070774278695
163	688	17	6.075790764833568
163	443	18	5.871025975213527
163	1310	19	5.842268131574428
163	540	20	5.770796273363334
164	311	1	6.204161451922945
164	265	2	5.718561388375459
164	415	3	5.148376446079525
164	1187	4	5.140466454085413
164	358	5	5.129330532603788
164	503	6	4.697099054170534
164	71	7	4.516459301675081
164	798	8	4.460369703847672
164	569	9	4.406086670935922
164	1228	10	4.40353336742028
164	316	11	4.381494091226303
164	416	12	4.2562093670202765
164	291	13	4.253732236916871
164	439	14	4.179755046354856
164	1364	15	4.173480445302022
164	1268	16	4.104313468785833
164	334	17	3.9959374205664884
164	1257	18	3.7797466618274123
164	457	19	3.7203152443022542
164	504	20	3.6660037650356
165	504	1	8.45451573228971
165	71	2	7.171612880878238
165	569	3	5.891934948772851
165	72	4	5.63791536314099
165	1375	5	5.467655193717283
165	209	6	5.244504540299697
165	663	7	4.9405834055791
165	978	8	4.6126332831205925
165	364	9	4.568071013792995
165	1276	10	4.555881985005207
165	961	11	4.409356316174432
165	334	12	4.383508786761476
165	383	13	4.375649954145003
165	54	14	4.319160293407534
165	306	15	4.305864897130773
165	1386	16	4.2778170466349446
165	348	17	4.211807461896219
165	309	18	4.196667232652945
165	1241	19	4.178579317916553
165	474	20	4.161772250965496
166	504	1	9.149777907317468
166	334	2	6.183360760219603
166	71	3	5.877369829222465
166	663	4	5.833178140777669
166	569	5	5.814112338076162
166	72	6	5.637915363140991
166	1220	7	5.597650090674616
166	209	8	5.560512554813249
166	207	9	5.149303987861928
166	36	10	5.033181306132645
166	55	11	5.016465532953754
166	439	12	5.006251673419062
166	1364	13	4.821851748344307
166	329	14	4.781605716362664
166	256	15	4.773878117142438
166	1303	16	4.678216623863057
166	1276	17	4.555882487125888
166	17	18	4.4410288746516855
166	1322	19	4.432990096237806
166	1203	20	4.426709414735241
167	553	1	8.998493764945254
167	1279	2	7.017175339611521
167	1043	3	5.969559359111602
167	274	4	5.953463422202593
167	1147	5	5.872385634386483
167	1157	6	5.740162786735027
167	82	7	5.6635811871279955
167	1100	8	5.473869272593447
167	1297	9	4.879639878771766
167	773	10	4.672147831614324
167	77	11	4.655007488441909
167	981	12	4.538207711017245
167	1009	13	4.4489430604505635
167	84	14	4.409625499234752
167	1098	15	4.399744881577173
167	766	16	4.316559380661042
167	1230	17	4.306756668017248
167	1003	18	4.3034583773035955
167	1183	19	4.249121708920534
167	305	20	4.241668506711594
168	750	1	7.510167303208371
168	118	2	7.28682396783246
168	410	3	6.290431721342214
168	1224	4	5.670456032124065
168	341	5	5.429135248104712
168	157	6	5.406350354550989
168	404	7	5.355179530639321
168	965	8	5.3398590025262
168	1280	9	5.201013986479541
168	160	10	4.8521471990557
168	1043	11	4.840353017328781
168	117	12	4.836052338991634
168	1375	13	4.697662401332355
168	458	14	4.675663910521417
168	379	15	4.604683293806914
168	1072	16	4.598687395785478
168	467	17	4.575770756926195
168	349	18	4.50803174027067
168	941	19	4.465125361357257
168	1248	20	4.4586739116079634
169	750	1	8.249732897827577
169	118	2	7.826763980015235
169	1280	3	7.380805874345322
169	985	4	7.22264769385907
169	157	5	7.126053905721301
169	341	6	6.673289486611985
169	1072	7	6.566741766131607
169	458	8	6.525231209343995
169	4	9	6.279895140635117
169	965	10	6.083771792617359
169	1224	11	5.954024617574385
169	459	12	5.831294061805998
169	404	13	5.719103682450743
169	990	14	5.713205349071135
169	236	15	5.606938506527842
169	166	16	5.567981086345587
169	292	17	5.531038604589413
169	467	18	5.484237801349031
169	36	19	5.422005978334649
169	1375	20	5.41793109714975
170	139	1	9.50332224009015
170	904	2	9.430553421997585
170	1082	3	8.670415277486118
170	315	4	8.425470772107031
170	238	5	7.508839602381606
170	893	6	7.318915658503421
170	239	7	7.13237004682786
170	905	8	6.965684701000977
170	213	9	6.738233254355215
170	140	10	6.64703306566358
170	1264	11	6.566292467420855
170	9	12	5.757377544873932
170	1191	13	5.742080265686841
170	1040	14	5.672163320955399
170	443	15	5.663877703625521
170	689	16	5.45032521547012
170	187	17	5.3336958478468155
170	1004	18	5.327818987945917
170	189	19	5.320310177013653
170	272	20	5.293210639327265
171	516	1	13.985800239323712
171	431	2	13.160284070117209
171	252	3	10.265545235104483
171	904	4	8.885139106164115
171	141	5	8.684665898591971
171	755	6	8.142049679508945
171	1155	7	7.754109193661138
171	230	8	7.71253904238475
171	1074	9	7.681933008094278
171	183	10	7.619021249106616
171	808	11	7.612902865338741
171	799	12	7.428781169588262
171	188	13	7.255082691064015
171	800	14	7.027538120692089
171	1153	15	7.002382077078055
171	179	16	6.8767096096946
171	812	17	6.810890895573675
171	631	18	6.7865508475537375
171	714	19	6.739735406052569
171	171	20	6.624802850819594
172	527	1	9.236534115366712
172	320	2	8.783595816158254
172	321	3	7.808679529138725
172	322	4	7.680624215532035
172	476	5	6.5748258322027215
172	478	6	5.57316456036051
172	1235	7	5.40764879533854
172	1370	8	5.2831742754652895
172	934	9	4.638890171407275
172	736	10	4.441219865614013
172	424	11	4.299907069311534
172	107	12	4.239349180261907
172	731	13	4.120101546299368
172	366	14	3.946317704616293
172	1251	15	3.9367570744698077
172	734	16	3.8893168565353022
172	1281	17	3.864613767971055
172	155	18	3.849995428107939
172	641	19	3.848059735689313
172	551	20	3.7680788847121858
173	451	1	9.00394988098565
173	367	2	5.968242107647178
173	1054	3	4.839494860303962
173	777	4	4.609834213698888
173	956	5	4.427630368898816
173	1240	6	4.253297904569523
173	1392	7	4.181283428347724
173	1047	8	4.110621454241073
173	931	9	4.074708631507046
173	1119	10	3.9306272263266715
173	155	11	3.9275023682714414
173	290	12	3.798836013712786
173	300	13	3.7540579780659886
173	1088	14	3.7139539051704875
173	1067	15	3.6790308615388385
173	1086	16	3.6640128982017224
173	50	17	3.6248967772057616
173	916	18	3.592190702730547
173	91	19	3.5877701223936653
173	785	20	3.5532677070354555
174	483	1	6.252780570621188
174	35	2	6.164669959539024
174	1274	3	5.831698617024225
174	1319	4	5.7888959889842475
174	1257	5	4.826888047142077
174	501	6	4.760063451383436
174	1151	7	4.526819793345224
174	411	8	4.513780058590736
174	1390	9	4.437477278759205
174	533	10	4.35795751774286
174	523	11	4.103308731888392
174	160	12	4.067135544789013
174	369	13	4.045467840668374
174	178	14	4.027739020508681
174	1157	15	3.874379510570587
174	552	16	3.7025478736987605
174	201	17	3.6834494013554924
174	37	18	3.651495897207005
174	1156	19	3.567079081941558
174	329	20	3.4637390518735502
175	941	1	6.305157205230041
175	139	2	5.481424740725132
175	1080	3	4.705568572601124
175	9	4	4.521743421878178
175	666	5	4.511963424626988
175	351	6	4.3686568770423255
175	1082	7	4.231622259845788
175	315	8	4.164886673942798
175	1191	9	4.112956052240166
175	491	10	4.064516680980284
175	238	11	3.980652691292811
175	630	12	3.9505629871067205
175	550	13	3.8811122305883603
175	1256	14	3.869672226176074
175	1395	15	3.8022064062648684
175	1221	16	3.6642741619502956
175	1078	17	3.62513033220729
175	270	18	3.603525535898255
175	755	19	3.5038193101439625
175	712	20	3.498259832906898
176	586	1	5.896778284482177
176	1073	2	5.839562296739626
176	542	3	5.417703747398155
176	1375	4	5.170655087370176
176	6	5	4.950915356622637
176	1185	6	4.812329664732112
176	435	7	4.804727685194728
176	981	8	4.777714307168999
176	454	9	4.623545111699979
176	963	10	4.531716650599951
176	5	11	4.363949486870398
176	160	12	4.269625591750309
176	1182	13	4.249708214939545
176	181	14	4.131417150499281
176	570	15	4.103372151729494
176	1207	16	4.100028902907898
176	644	17	4.079271062658617
176	486	18	4.061433470727007
176	495	19	4.029283480427949
176	307	20	3.9655020299805557
177	543	1	7.66138597357468
177	588	2	7.570943195530517
177	590	3	7.180500211790978
177	589	4	6.738890395437843
177	426	5	6.637404553488528
177	216	6	6.596770591135775
177	576	7	6.418262186029124
177	138	8	6.34130307385878
177	237	9	6.3001147540034195
177	214	10	4.885903789199001
177	578	11	4.75827265922546
177	42	12	4.1228874906979005
177	213	13	4.084433166354219
177	1034	14	3.918689583171937
177	772	15	3.8912690905995757
177	311	16	3.700736160079685
177	1371	17	3.635479707883376
177	1102	18	3.573500751428006
177	911	19	3.571641855246273
177	591	20	3.5174238400139943
178	216	1	5.608706446105895
178	138	2	5.556270782226293
178	591	3	5.010469232169987
178	589	4	4.90934515004141
178	511	5	4.896927855710993
178	237	6	4.387419744206618
178	1155	7	4.262642889044507
178	543	8	4.247101459037415
178	590	9	4.079105888282064
178	31	10	3.9005084695683494
178	839	11	3.847620935460285
178	426	12	3.6995421288022183
178	1171	13	3.683627167419329
178	588	14	3.632323211072843
178	772	15	3.510915432867159
178	73	16	3.478113549845187
178	827	17	3.462627120598725
178	1316	18	3.4144020766756107
178	1183	19	3.387864966430815
178	1318	20	3.3687898178212095
179	633	1	16.084251055656896
179	428	2	11.16065919614408
179	682	3	10.388285915972828
179	680	4	10.3799106559333
179	122	5	9.013756181873514
179	811	6	8.463240765177616
179	49	7	8.352284263801003
179	224	8	8.344674682836871
179	183	9	7.533958598272377
179	930	10	7.447593526532414
179	1330	11	7.335248493302352
179	753	12	7.332446456617541
179	826	13	7.203671330087828
179	370	14	7.20098097798335
179	455	15	7.189262768604302
179	97	16	7.147379800174569
179	1343	17	7.0526338879743555
179	257	18	6.885381574036355
179	19	19	6.8181531788651455
179	52	20	6.798157122407731
180	548	1	9.231244611352237
180	616	2	6.888146105363232
180	617	3	6.4174080428155165
180	613	4	5.989236635949959
180	622	5	5.946451245540006
180	614	6	5.261254885709296
180	1391	7	5.156742165350163
180	218	8	4.945908266786268
180	1324	9	3.9885303221067785
180	315	10	3.8394799424292287
180	1166	11	3.6944712231504435
180	615	12	3.693310298014901
180	969	13	3.599384390613886
180	1103	14	3.5941302702492273
180	1150	15	3.5157829676416528
180	716	16	3.4762828098390846
180	404	17	3.4626724155543
180	163	18	3.3518771155034033
180	719	19	3.2166485553497983
180	901	20	3.21354384544399
181	997	1	5.607291446614991
181	993	2	4.689307105276075
181	1195	3	4.37981705184518
181	409	4	4.228376273806011
181	1075	5	4.22621501950037
181	1074	6	4.083056947094826
181	1374	7	4.002520135069486
181	1350	8	3.9222099397328516
181	799	9	3.7713386248145473
181	1151	10	3.7674841854894856
181	1352	11	3.755858962562164
181	970	12	3.728409574390039
181	243	13	3.721472533609805
181	1292	14	3.692738268007152
181	695	15	3.682061125163904
181	696	16	3.6614052149666962
181	1243	17	3.6344176671441843
181	1062	18	3.527360625700892
181	610	19	3.498318867862722
181	131	20	3.4472480188761994
182	634	1	23.57525240978317
182	685	2	20.06241799873327
182	593	3	9.408191227801185
182	686	4	9.20064126843722
182	572	5	8.66145750972639
182	1300	6	8.474858295653394
182	712	7	8.087645173552268
182	193	8	7.9165283286825225
182	1290	9	7.874461291420134
182	1338	10	7.255765462152361
182	1218	11	7.173019961620996
182	857	12	7.03430020142288
182	856	13	6.984444932574219
182	201	14	6.90912648697665
182	757	15	6.774236156059493
182	440	16	6.76826630873467
182	1341	17	6.720856447942934
182	675	18	6.687655645621953
182	211	19	6.662544439137627
182	571	20	6.621592834910717
183	809	1	5.742461284961678
183	758	2	5.32338544078692
183	811	3	4.682770341489604
183	808	4	4.65763453103893
183	804	5	4.587942588412215
183	893	6	4.525609772298334
183	1177	7	4.468271711084687
183	807	8	4.339333689256247
183	1243	9	4.320360692331102
183	88	10	4.235660551911841
183	199	11	4.105411730440311
183	39	12	3.9903381132762332
183	1068	13	3.9018408285347785
183	997	14	3.8510625659634785
183	374	15	3.8003443812658393
183	555	16	3.757765071007892
183	1226	17	3.5760916427279827
183	251	18	3.551760715617691
183	568	19	3.4990723592883812
183	1003	20	3.3480458523917873
184	82	1	5.1175869764076065
184	554	2	4.5236222527368435
184	509	3	4.090426386427136
184	813	4	4.086119905352125
184	1217	5	3.738635320360663
184	1219	6	3.622688228214657
184	1000	7	3.5174701963094503
184	67	8	3.512863758658202
184	717	9	3.3002049879925717
184	917	10	3.2360664985201213
184	353	11	3.085846341684059
184	978	12	3.071615338243742
184	895	13	3.068862599311325
184	274	14	3.036289928641184
184	716	15	2.8429478860358675
184	1068	16	2.7505128267306906
184	1379	17	2.7485112531653555
184	1113	18	2.6621243194620035
184	1391	19	2.6354533088749643
184	164	20	2.604807514253983
185	856	1	7.222013373288727
185	857	2	6.260570212323492
185	858	3	5.5292419050794575
185	766	4	5.4607710713668025
185	390	5	5.234036763502044
185	1008	6	5.001716001037741
185	948	7	4.831375528255428
185	391	8	4.753571486283381
185	859	9	4.671404003374134
185	658	10	4.366615612536896
185	627	11	4.236828656137792
185	894	12	3.918430315051009
185	753	13	3.759415011176274
185	864	14	3.702799342717432
185	285	15	3.5570672117666975
185	15	16	3.503691249595816
185	686	17	3.2092909852335625
185	878	18	3.0710449113947162
185	1338	19	2.945630882974802
185	911	20	2.909263157281716
186	1243	1	7.571636733024912
186	1062	2	7.193037999095459
186	1239	3	6.692563325843641
186	229	4	5.887440944830901
186	1075	5	5.734454246177709
186	1074	6	5.56190772439358
186	803	7	5.5030896033472585
186	252	8	5.460615496413078
186	923	9	5.437601852836103
186	610	10	5.296062372412021
186	230	11	5.29247437167925
186	924	12	5.231043372569104
186	456	13	5.061097841176153
186	266	14	4.971873571378834
186	723	15	4.86059687160734
186	921	16	4.615549779655102
186	520	17	4.54872924216639
186	433	18	4.273461717572311
186	1111	19	4.204786662122751
186	799	20	4.1511062496516615
187	763	1	12.682693774218476
187	839	2	10.525127878934109
187	1126	3	9.766572451289958
187	841	4	9.327931638088417
187	1068	5	8.984933911080864
187	897	6	8.966976016439919
187	1070	7	8.575057354982782
187	1171	8	8.333774967340293
187	1051	9	8.11474649962021
187	936	10	7.871580142794949
187	926	11	7.8466665286820625
187	1071	12	7.538746273117582
187	955	13	7.426948807282331
187	826	14	7.391318075611153
187	846	15	7.306860065823235
187	1172	16	7.302472792121437
187	887	17	7.040921237648101
187	769	18	7.011538164933631
187	765	19	6.983136155326866
187	743	20	6.91076076988932
188	725	1	8.32814991800339
188	640	2	8.153403734639307
188	722	3	7.530386134493437
188	1360	4	6.985358333950075
188	908	5	6.91331460373907
188	220	6	6.694912518411227
188	186	7	5.609446861166876
188	729	8	5.530731057799309
188	251	9	5.280745116522039
188	1316	10	5.277388024197703
188	740	11	5.230846635259791
188	764	12	4.986670640779689
188	202	13	4.91474345966087
188	997	14	4.72691836142815
188	29	15	4.515328432047079
188	1279	16	4.490118508241972
188	911	17	4.354187220051681
188	720	18	4.325000033163218
188	1270	19	4.2709793512039225
188	909	20	4.149919729665072
189	767	1	8.559736593952916
189	870	2	5.873618751933802
189	640	3	5.460723272821653
189	1362	4	5.230421827188516
189	881	5	5.122738592072281
189	865	6	4.962790817469002
189	833	7	4.91680006166657
189	980	8	4.833273582954674
189	907	9	4.798815657957352
189	314	10	4.705831233376518
189	883	11	4.6602776320072214
189	246	12	4.62919448583068
189	1332	13	4.563360942987289
189	726	14	4.486385807712111
189	837	15	4.242176371915555
189	868	16	4.198133442697766
189	909	17	4.184362334454453
189	768	18	4.090873846062456
189	906	19	4.06682484070658
189	712	20	4.064561113477076
190	390	1	10.171961306047532
190	856	2	7.388445825354837
190	15	3	7.381254825449718
190	391	4	7.0500649255732455
190	1339	5	6.943626553727461
190	414	6	6.714883258088938
190	627	7	6.659825665773197
190	1008	8	6.649434003292284
190	948	9	6.6073086055258825
190	1392	10	6.575697874734596
190	52	11	6.413243390975672
190	14	12	6.3732116864336845
190	42	13	6.34864644858218
190	828	14	6.309996515689646
190	36	15	6.307036381539795
190	858	16	6.2596464836905366
190	656	17	6.137523273631958
190	820	18	6.131060397113076
190	1069	19	6.074060628315475
190	1322	20	6.056311356286796
191	766	1	7.882553983410903
191	894	2	6.781144622828571
191	1392	3	6.381737575769924
191	658	4	6.0765131524245195
191	948	5	5.893936884539938
191	827	6	5.863800049472815
191	1242	7	5.862993015896551
191	15	8	5.712572111054971
191	627	9	5.588520613838456
191	857	10	5.5425742660017985
191	319	11	5.5085421008207005
191	858	12	5.471340634484887
191	859	13	5.412313653644853
191	856	14	5.367895854696512
191	391	15	5.211799482444551
191	1339	16	5.1742688744948575
191	720	17	5.079843395114588
191	75	18	5.013552115756213
191	541	19	4.864283347678091
191	1244	20	4.772601308889982
192	641	1	5.82313298045673
192	735	2	5.077501313538541
192	875	3	4.748384719919808
192	647	4	4.582866701189834
192	734	5	3.459931899246562
192	648	6	3.180569268448265
192	1398	7	3.044190578343253
192	46	8	2.7055850186593733
192	733	9	2.5189238467038013
192	388	10	2.3686654513716596
192	950	11	2.3284465595424
192	386	12	2.3266805050752097
192	745	13	2.302716102453685
192	1202	14	2.2991040358544876
192	743	15	2.1767295368249666
192	215	16	2.1177706656892052
192	642	17	2.1091470392883953
192	739	18	2.0957629576587173
192	1175	19	2.0537309945533493
192	819	20	2.0187236938944917
193	733	1	6.655616462399978
193	730	2	5.793592053670844
193	641	3	5.731053864985499
193	735	4	4.951005812614255
193	422	5	4.664033829276438
193	734	6	4.429605369493402
193	1392	7	4.2024983166141965
193	736	8	3.92365573006977
193	454	9	3.799944132132304
193	644	10	3.616163417228062
193	551	11	3.596321757355007
193	1088	12	3.589178695122458
193	648	13	3.5703931749768687
193	703	14	3.50261569360127
193	145	15	3.3148236335933756
193	424	16	3.019880532006429
193	837	17	2.9914524264266418
193	425	18	2.940411420468781
193	826	19	2.9255724855667475
